job_title,company_name,location,salary_range,job_type,experience_level,education_req,job_requirements,posted_date,source_platform,city,province,salary_visible,salary_min,salary_max,title_length,requirements_length
QA Automation (SDET),PT Pronata Data Insani,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Selenium WebDriver,3 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,20,23
Penetration Tester,PT Computrade Technology International,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),Burpsuite | Security Testing | +8,3 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,18,33
Automation Engineer (Rockwell Automation),Pro Worker,"Jakarta Selatan,DKI Jakarta",Rp 9 jt-12 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),"+2 | Plc Rockwell (controllogix, Compactlogix, Micrologix)",4 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,9000000,12000000,41,58
QA Manual & Automation,PT Cartenz Technology Indonesia,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | Attention to Detail,Kemarin,glints,Jakarta Selatan,DKI Jakarta,0,0,0,22,24
Penetration Tester,PT Xynexis International,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal Sarjana (S1),Hybrid | +3,24 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,0,0,0,18,11
QA Automation [Banking],PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta","Rp 6,8 jt-7,4 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),+4 | Selenium WebDriver,3 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6800000,7400000,23,23
IT QA Automation,PT Sigma Global Teknologi,"Tangerang Selatan,Banten","Rp 7,5 jt-9 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),+2 | Regression Testing,2 bulan yang lalu,glints,Tangerang Selatan,Banten,1,7500000,9000000,16,23
Automation Engineer,Indoserako Sejahterta,"Kab. Sidoarjo,Jawa Timur",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | SCADA,8 hari yang lalu,glints,Kab. Sidoarjo,Jawa Timur,1,5000000,7000000,19,10
Penetration Tester Lead,PT. ASABA DIGITAL INNOTECH,"Jakarta Selatan,DKI Jakarta","Rp 8,5 jt-13 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | QA Testing,7 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,8500000,13000000,23,15
Data Analyst Internship,CLYCKS DIGITAL,"Bandung,Jawa Barat",Tidak Ditampilkan,Magang,Not Specified,Minimal Diploma (D1 - D4),+2 | Statistics | Microsoft Excel,17 hari yang lalu,glints,Bandung,Jawa Barat,0,0,0,23,33
Data Analyst,PT Tata Jago Utama (KABOBS Premium Kebab),"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | Power BI,2 hari yang lalu,glints,Bandung,Jawa Barat,0,0,0,12,13
Data Analyst,Nusantara Sakti Group,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Business Improvement | +15,Kemarin,glints,Jakarta Barat,DKI Jakarta,0,0,0,12,26
Data Analyst,Jamise Syari,"Bandung,Jawa Barat","Rp 5,5 jt-7,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+5 | Power BI,22 jam yang lalu,glints,Bandung,Jawa Barat,1,5500000,7500000,12,13
Data Analyst,PT Fan Integrasi Teknologi,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+3 | PyTorch,3 hari yang lalu,glints,Bandung,Jawa Barat,0,0,0,12,12
Data Analyst,PT. MEA DIGITAL MARKETING,"Bandung,Jawa Barat","Rp 4,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Time Management,8 hari yang lalu,glints,Bandung,Jawa Barat,1,4500000,4500000,12,20
Data Analyst,PT. 4net Prima Solusi,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-9 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Power BI | +14,18 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,9000000,12,14
Data Analyst,Unitech Indonesia,"Malang,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Microsoft Excel,20 hari yang lalu,glints,Malang,Jawa Timur,0,0,0,12,20
data analyst,Solutionlabs Grup Indonesia,"Kab. Sleman,DI Yogyakarta","Rp 3 jt-3,3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Statistics | +6,3 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,3000000,3300000,12,15
Data Analyst,PT. Makmur Abadi Puri,"Jakarta Barat,DKI Jakarta",Rp 4 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Microsoft Office | +8,6 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,4000000,5000000,12,21
Data Analyst,PT Hermes Solusi Integrasi,"Jakarta Timur,DKI Jakarta",Rp 8 jt-10 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),+7 | Data Visualization,8 jam yang lalu,glints,Jakarta Timur,DKI Jakarta,1,8000000,10000000,12,23
Data Analyst,IYKRA (PT Pusat Inovasi Nusantara),"Jakarta Selatan,DKI Jakarta",Rp 7 jt-9 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+2 | Data Analysis,15 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,7000000,9000000,12,18
Data Analyst,Vherkudara Eyewear,"Kab. Sleman,DI Yogyakarta","Rp 2,5 jt-3,3 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Data Entry,3 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,2500000,3300000,12,15
Data Analyst,HIGO,"Jakarta Barat,DKI Jakarta","Rp 5,7 jt-7 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Data Analysis,3 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,5700000,7000000,12,18
Data Analyst,PT Hoco Asia Industry,"Jakarta Barat,DKI Jakarta",Rp 5 jt-7 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+9 | Data Analysis,14 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,5000000,7000000,12,18
Data Analyst,PT Multi Lini Usaha,"Tangerang,Banten","Rp 7,5 jt-12 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Data analysis,21 hari yang lalu,glints,Tangerang,Banten,1,7500000,12000000,12,18
Data Analyst,Pt Solusi Integrasi Pratama,"Kab. Tangerang,Banten","Rp 5 jt-5,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+8 | Microsoft SQL Server,5 hari yang lalu,glints,Kab. Tangerang,Banten,1,5000000,5500000,12,25
Data Analyst,ITsvirative.id,"Kab. Sleman,DI Yogyakarta","Rp 2,5 jt-3 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),Data Visualization | Data Analysis | +8,24 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,2500000,3000000,12,39
Data Analyst,PT Kairos Utama Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 10 jt-12 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),+3 | Data Analysis,18 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,10000000,12000000,12,18
Data Analyst,Red Communication Indonesia,"Jakarta Pusat,DKI Jakarta","Rp 5,8 jt-6,2 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Hybrid | +7,2 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,1,5800000,6200000,12,11
Data Analyst,Pt. Tiga Daya Digital Indonesia,"Jakarta Timur,DKI Jakarta",Rp 7 jt-10 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),+6 | Data Analysis,18 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,1,7000000,10000000,12,18
Data Analyst,Pt Kreator Solusi Informasi,"Jakarta Timur,DKI Jakarta",Rp 6 jt-7 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+6 | Data Engineering,17 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,1,6000000,7000000,12,21
Data Analyst,PT. KEPUH KENCANA ARUM,"Kab. Mojokerto,Jawa Timur",Rp 4 jt-5 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),Statistics | +5,31 hari yang lalu,glints,Kab. Mojokerto,Jawa Timur,1,4000000,5000000,12,15
Financial Data Analyst,PT Karya Maharendra Innovation,"Kab. Tangerang,Banten","Rp 7,5 jt-9 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +5,6 hari yang lalu,glints,Kab. Tangerang,Banten,1,7500000,9000000,22,11
Staf Data Analyst,LAZ Abulyatama Indonesia,"Bandung,Jawa Barat","Rp 1,8 jt-2,6 jt",Penuh Waktu,Not Specified,Minimal Sarjana (S1),Statistics | +6 | Google Sheets,4 hari yang lalu,glints,Bandung,Jawa Barat,1,1800000,2600000,17,31
Admin Data Analyst,Staff Inc Affiliator - Tiurma C***,"Tangerang Selatan,Banten",Rp 6 jt-7 jt,Kontrak,1–3 tahun,Minimal SMA/SMK,+2 | Data Analysis,7 hari yang lalu,glints,Tangerang Selatan,Banten,1,6000000,7000000,18,18
Admin Data Analyst,PT GIAT KARYA NUSANTARA,"Kab. Bandung Barat,Jawa Barat",Rp 3 jt-4 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Data Analysis,12 hari yang lalu,glints,Kab. Bandung Barat,Jawa Barat,1,3000000,4000000,18,18
Senior Data Analyst,Foodizz,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),+5 | Financial Analysis,2 hari yang lalu,glints,Bandung,Jawa Barat,0,0,0,19,23
Intern-Data Analyst,AHA Commerce,"Jakarta Barat,DKI Jakarta","Rp 2,5 jt-2,5 jt",Magang,Not Specified,Minimal Sarjana (S1),Statistics | +1 | Microsoft Excel,19 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,2500000,2500000,19,33
Data Engineer/Data Analyst,PT Pro Sigmaka Mandiri,"Jakarta Utara,DKI Jakarta",Rp 6 jt-8 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),Tableau | +4,24 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,6000000,8000000,26,12
Data Scientist,PT. DELTA NUANSA NIRWANA,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),MongoDB | +9,2 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,14,12
Data Scientist,PT Avows Technologies,"Jakarta Selatan,DKI Jakarta","Rp 6 jt-8,5 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),PostgreSQL | +8,3 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,8500000,14,15
Data Scientist,Bvarta,"Kab. Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Predictive Analytics | +6,14 hari yang lalu,glints,Kab. Tangerang,Banten,0,0,0,14,25
Data Scientist,Dnalytics Consulting,"Jakarta Utara,DKI Jakarta",Rp 1 jt-1 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Hybrid | +3,24 hari yang lalu,glints,Jakarta Utara,DKI Jakarta,1,1000000,1000000,14,11
Data Scientist,Groopy,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Pandas,9 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,10000000,14,11
Data Scientist,PT. Hitech Smart Solution,"Jakarta Selatan,DKI Jakarta",Rp 3 jt-6 jt,Penuh Waktu,Not Specified,Minimal Sarjana (S1),Data Modeling | +3 | Microsoft SQL Server,31 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,3000000,6000000,14,41
Data Scientist,PT. Hypefast Karya Nusantara,"Jakarta Selatan,DKI Jakarta","Rp 5,7 jt-8,1 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Tableau | +9,17 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,5700000,8100000,14,12
Data Scientist,PT Karsa Omni Teknologi Adicipta,"Jakarta Barat,DKI Jakarta",Rp 10 jt-15 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Hybrid | +3,25 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,10000000,15000000,14,11
Data Engineer / Data Scientist (Banking),PT Avows Technologies,"Jakarta Selatan,DKI Jakarta","Rp 8,5 jt-9 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Data Processing,3 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,8500000,9000000,40,20
Data Analyst / Engineer / Scientist,Metrocom Jaddi Technology,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-9 jt,Kontrak,3–5 tahun,Minimal Sarjana (S1),JSON | +5,31 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,9000000,35,9
Staff Data Analyst dan Scientist,PT Arqom Technology Innovation,"Kab. Bantul,DI Yogyakarta","Rp 2,5 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),Data Visualization | +1 | Data Analysis,Kemarin,glints,Kab. Bantul,DI Yogyakarta,1,2500000,2500000,32,39
Data Engineer,PT Badr Interactive,"Depok,Jawa Barat",Rp 7 jt-10 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),Hybrid | +4,3 hari yang lalu,glints,Depok,Jawa Barat,1,7000000,10000000,13,11
Data Engineer,PT Pronata Data Insani,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),SQL | +8,4 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,13,8
Formulation Scientist,CV Kuda Sadara,"Kab. Bogor,Jawa Barat",Rp 4 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Research and Development (R&D),9 hari yang lalu,glints,Kab. Bogor,Jawa Barat,1,4000000,10000000,21,35
Data Engineer,Magna Solusi Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 7 jt-9 jt,Kontrak,1–3 tahun,Minimal Diploma (D1 - D4),Talend | +13,10 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,7000000,9000000,13,12
Data Engineer,Nodewave Indonesia,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),"Data Infrastructure | +5 | Extract, Transform, Load (ETL)",13 jam yang lalu,glints,Jakarta Barat,DKI Jakarta,0,0,0,13,57
Data Engineer,IDE Asia,"Jakarta Selatan,DKI Jakarta","Rp 7,2 jt-11 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),ETL | +3,14 jam yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,7200000,11000000,13,8
Data Engineer,Pt. Solusi Pembayaran Elektronik,"Tangerang,Banten",Rp 9 jt-13 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Hybrid | +20,25 hari yang lalu,glints,Tangerang,Banten,1,9000000,13000000,13,12
Data Engineer,PT Tricada Intronik,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Python | +3,6 hari yang lalu,glints,Bandung,Jawa Barat,0,0,0,13,11
Data engineer,FYC Agency,"Tangerang Selatan,Banten","Rp 5,5 jt-7,5 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+5 | Data Integration | Artificial Intelligence,8 hari yang lalu,glints,Tangerang Selatan,Banten,1,5500000,7500000,13,47
Data Engineer,PT. Aigen Global Teknologi,"Surabaya,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+10 | Pentaho,10 hari yang lalu,glints,Surabaya,Jawa Timur,0,0,0,13,13
Data Engineer,PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta","Rp 6 jt-7,7 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),+3 | Linux,18 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,7700000,13,10
Data Engineer,Bvarta,"Kab. Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),ETL | +3,22 hari yang lalu,glints,Kab. Tangerang,Banten,0,0,0,13,8
DATA ENGINEER,PT Pasti Makmur Abadi,"Jakarta Barat,DKI Jakarta",Rp 6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | Analytical Skills,25 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,6000000,6000000,13,22
Data Engineer,Altek Citra Cemerlang,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Kontrak,3–5 tahun,Minimal Diploma (D1 - D4),+4 | SQL,31 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,0,0,0,13,8
Principal data architect,Arnatech,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Artificial Intelligence,7 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,24,28
Senior Data Engineer,Wispex,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Bash | +9,7 hari yang lalu,glints,Tangerang,Banten,0,0,0,20,9
Principal Data Insight Expert,PT Tricada Intronik,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Business Growth Strategy | +4,23 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,29,29
Operator Data Entry,PT. BELANJA TEKNIK SEJAHTERA,"Bogor,Jawa Barat",Rp 3 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Administration | +3,Urgent3 hari yang lalu,glints,Bogor,Jawa Barat,1,3000000,5000000,19,19
Data Engineer,Celerates,"Tangerang Selatan,Banten",Rp 6 jt-8 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+5 | Google Cloud Platform,10 jam yang lalu,glints,Tangerang Selatan,Banten,1,6000000,8000000,13,26
Data Engineer,PT TechTiera Services Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 10 jt-20 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),+2 | Cloudera,Kemarin,glints,Jakarta Selatan,DKI Jakarta,1,10000000,20000000,13,13
Data Engineer,PT Imecon Teknindo,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-11 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Apache Spark,10 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,11000000,13,17
Data Engineer,IYKRA (PT Pusat Inovasi Nusantara),"Jakarta Selatan,DKI Jakarta",Rp 9 jt-13 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),Data Processing | +3,15 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,9000000,13000000,13,20
Data Engineer,Pt Kreator Solusi Informasi,"Surabaya,Jawa Timur",Rp 6 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | ETL,17 hari yang lalu,glints,Surabaya,Jawa Timur,1,6000000,7000000,13,8
Internship Data Engineer,Kumparan,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Magang,Not Specified,Minimal Diploma (D1 - D4),Python | ETL | Microsoft SQL Server,Kemarin,glints,Jakarta Selatan,DKI Jakarta,0,0,0,24,35
Data Engineer (ETL),Lawencon International,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),MongoDB | +10,5 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,19,13
Data Engineer (Freelance),PT Data Labs Analytics,"Jakarta Pusat,DKI Jakarta",Rp 5 jt-8 jt,Freelance,1–3 tahun,Minimal Sarjana (S1),+4 | Data Pipeline,23 hari yang lalu,glints,Jakarta Pusat,DKI Jakarta,1,5000000,8000000,25,18
Sr. Data Engineer,Alphalitical,"Jakarta Selatan,DKI Jakarta",Rp 8 jt-10 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),Hybrid | +5,14 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,8000000,10000000,17,11
Data Engineer (ETL) - Banking,PT Sigma Global Teknologi,"Jakarta Selatan,DKI Jakarta","Rp 7,2 jt-11 jt",Kontrak,3–5 tahun,Minimal Sarjana (S1),+6 | SQL,18 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,7200000,11000000,29,8
Data Engineer (Project Based),GITS Indonesia,"Tangerang Selatan,Banten",Tidak Ditampilkan,Kontrak,3–5 tahun,Minimal Diploma (D1 - D4),+7 | ETL,Kemarin,glints,Tangerang Selatan,Banten,0,0,0,29,8
Data Center Engineer Staff,Mahavira System Integra,"Jakarta Timur,DKI Jakarta","Rp 5,2 jt-5,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Data Center,9 hari yang lalu,glints,Jakarta Timur,DKI Jakarta,1,5200000,5500000,26,16
Machine Learning Engineer,PT Prima Vista Solusi,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Artificial Intelligence,15 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,25,28
Machine Learning Engineer,PT Abhimantra Sistem Solusindo,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-9 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Data Processing,4 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,6000000,9000000,25,20
Machine Learning Application Engineer,Cad-it Iot Centre,"Bandung,Jawa Barat","Rp 6,5 jt-8 jt",Kontrak,Not Specified,Minimal Sarjana (S1),+7 | English Language | Data Analysis,23 hari yang lalu,glints,Bandung,Jawa Barat,1,6500000,8000000,37,37
Machine Maintenance Engineer,PT Wise Manajemen Indonesia,"Kab. Tangerang,Banten","Rp 4,6 jt-4,9 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Electricity | +5,Kemarin,glints,Kab. Tangerang,Banten,1,4600000,4900000,28,16
AI ENGINEER,PT Media Periklanan Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 7 jt-8 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),Neural Network | +9,Urgent4 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,1,7000000,8000000,11,19
Machine Maintenance Engineer,Joyboy Claw Machine,"Kab. Badung,Bali",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Mechanical Maintenance | +4,25 hari yang lalu,glints,Kab. Badung,Bali,1,4000000,6000000,28,27
ML Ops Engineer/ ML Engineer,PT Indonesia Tekno Kreatif.,"Kab. Karawang,Jawa Barat",Rp 6 jt,Kontrak,1–3 tahun,Minimal Sarjana (S1),+13 | Kafka,Kemarin,glints,Kab. Karawang,Jawa Barat,1,6000000,6000000,28,11
Machine Engineer Specialist FMCG Food,PT. Solusi Pangan Kita,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+6 | Plc Basic,14 jam yang lalu,glints,Tangerang,Banten,0,0,0,37,14
Operator Machine,PT Borneo Mandiri Investment,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+10 | Custom Product,7 hari yang lalu,glints,Tangerang,Banten,0,0,0,16,20
AI/ML Engineer,PT Tricada Intronik,"Bandung,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | PyTorch,23 hari yang lalu,glints,Bandung,Jawa Barat,0,0,0,14,12
AI Engineer,Duluin Group,"Bandung,Jawa Barat",Rp 4 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Machine Learning,13 hari yang lalu,glints,Bandung,Jawa Barat,1,4000000,5000000,11,21
AI Engineer,Pt Dua Empat Tujuh,"Yogyakarta,DI Yogyakarta",Tidak Ditampilkan,Kontrak,Not Specified,Minimal Sarjana (S1),Machine Learning | Data Engineering | +8,14 hari yang lalu,glints,Yogyakarta,DI Yogyakarta,0,0,0,11,40
AI Engineer,PT DUA DARA MEDIA (CLICKBAIT),"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Redis,22 hari yang lalu,glints,Jakarta Selatan,DKI Jakarta,0,0,0,11,10
AI ENGINEER,Pt Lemone Surya Indonesia,"Jakarta Barat,DKI Jakarta",Rp 10 jt-12 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Machine Learning | +4,13 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,10000000,12000000,11,21
AI Engineer,PT Ramajaya Inovasi Indonesia (Naturanest Group),"Kab. Tulungagung,Jawa Timur",Rp 3 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Artificial Intelligence,Kemarin,glints,Kab. Tulungagung,Jawa Timur,1,3000000,5000000,11,28
Spv Machine,Plasma Living,"Surabaya,Jawa Timur","Rp 4 jt-4,4 jt",Penuh Waktu,3–5 tahun,Minimal SMA/SMK,Communication Skills | +3,7 hari yang lalu,glints,Surabaya,Jawa Timur,1,4000000,4400000,11,25
Learning & Development,Yayasan Pendidikan POSI,"Medan,Sumatera Utara","Rp 3 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Administration | +8,10 hari yang lalu,glints,Medan,Sumatera Utara,1,3000000,3500000,22,19
Learning Specialist,PT Pusat Gadai Indonesia,"Jakarta Barat,DKI Jakarta","Rp 5,8 jt-6 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),+2 | Creative Design,31 hari yang lalu,glints,Jakarta Barat,DKI Jakarta,1,5800000,6000000,19,20
AI Engineer,PT Bukhori Grup Indonesia,"Kab. Banyumas,Jawa Tengah","Rp 2,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Machine Learning,2 hari yang lalu,glints,Kab. Banyumas,Jawa Tengah,1,2500000,3000000,11,21
AI engineer,PT. Lantabura Media,"Kab. Sleman,DI Yogyakarta","Rp 2,5 jt-3,3 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Natural Language Processing (NLP) | +5 | Data Mining,28 hari yang lalu,glints,Kab. Sleman,DI Yogyakarta,1,2500000,3300000,11,52
Ai engineer,PT. Agung Multi Cemerlang,"Surabaya,Jawa Timur","Rp 3,5 jt-6 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+7 | Computer Vision,23 hari yang lalu,glints,Surabaya,Jawa Timur,1,3500000,6000000,11,20
