job_title,company_name,location,salary_range,job_type,experience_level,education_req,job_requirements,cluster_prediction
Administrator,Walldecor.ID - Aris R***,"Kab. Malang,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Microsoft Excel,0
Administrator Kantor,PT Juara Dalam Membersihkan,"Surabaya,Jawa Timur",Tidak Ditampilkan,Kontrak,Not Specified,Minimal SMA/SMK,Microsoft Office | Data Entry | +8,0
Administrator Marketplace,Bianda Scarf,"Cimahi,Jawa Barat","Rp 2,8 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Microsoft Office,0
System Administrator,PT Gugik Digital Indonesia,"Kab. Tangerang,Banten",Rp 3 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Ansible,0
Administrator HR,PT Haojie Makmur Abadi,"Kab. Tangerang,Banten","Rp 3,5 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Microsoft Office | +5,0
Administrator HR,Jakarta Coin Laundry,"Kab. Tangerang,Banten",Rp 3 jt-4 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Administration | +11,0
Administrator HR,PT CREATIVE COLOR ADVERTISING,"Tangerang,Banten",Rp 8 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Microsoft Office | +8,0
Administrator HR,Biro Psikologi Hyui (CV Hyui Media Pustaka),"Kab. Badung,Bali","Rp 3,5 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Microsoft Excel | +3,0
Administrator HR,PT. Konsultan Perizinan Bali,"Denpasar,Bali",Rp 6 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+4 | Google Sheets,0
Administrator HR,CV Centrum Furniture,"Kab. Sukoharjo,Jawa Tengah","Rp 2,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Google Sheets | +9,0
System Administrator,PT NAP Info Lintas Nusa (Matrix),"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Software Engineering,0
Administrator HR,Larissi Ayam Crispy,"Bekasi,Jawa Barat",Rp 2 jt-3 jt,Penuh Waktu,Not Specified,Minimal SMA/SMK,Administration | +1 | HRIS Database Management,0
Administrator HR,PT Polaris Semesta Global,"Kab. Sukoharjo,Jawa Tengah","Rp 2,5 jt-3 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+2 | Microsoft Office | Google Sheets,0
Administrator HR,Guardians Funswim Bogor,"Bogor,Jawa Barat","Rp 1 jt-1,5 jt",Paruh Waktu,Not Specified,Minimal SMA/SMK,Hybrid | +4 | Google Sheets,0
Administrator HR,PT. KARYA MEGAH INTERNUSA,"Kab. Bekasi,Jawa Barat","Rp 4,5 jt-6 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Google Sheets | +3,0
Administrator kantor,Cotton Plus Indonesia,"Bandung,Jawa Barat","Rp 1,9 jt-2,9 jt",Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+4 | Microsoft Excel | Google Sheets,0
Administrator HR,Dea Mirabelle,"Jakarta Timur,DKI Jakarta",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Microsoft Office | +9,0
System Administrator,Melstore Jkt,"Depok,Jawa Barat","Rp 4,5 jt-5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+6 | Communication Skills,0
Administrator HR,Crusita Official,"Kab. Bekasi,Jawa Barat","Rp 5 jt-5,7 jt",Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+2 | Interview,0
Administrator HR,RAFATAX CONSULTING (PT AGNIA OASIS KONSULTINDO),"Kab. Sukoharjo,Jawa Tengah",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Google Docs | +3,0
Administrator HR,CV SAS RESTO,"Denpasar,Bali","Rp 3 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Microsoft Office | +3,0
Administrator HR,CV. Kukche Mitra Sukses,"Bogor,Jawa Barat","Rp 2 jt-2,5 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,+2 | Human Resource Development (HRD) | Recruitment,0
Customer Service Online,CV Inspira Media,"Bandung,Jawa Barat",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Help Desk | +5,0
Customer Service Online,Pandawa 24 Jam,"Depok,Jawa Barat","Rp 2,6 jt-3,2 jt",Kontrak,1–3 tahun,Minimal SMA/SMK,+4 | Call Center,0
Customer Service Staff,PT Ionpay Networks,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Outbound Call | +4,0
Customer Service Agent,PT Swap Energi Indonesia,"Jakarta Timur,DKI Jakarta","Rp 3,5 jt-4 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Communication Skills | +5 | Customer Service,0
Customer Service Online,SVO Surabaya,"Surabaya,Jawa Timur","Rp 3,5 jt-5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Problem Solving,0
Admin Customer Service,Harddies Cargo,"Jakarta Pusat,DKI Jakarta","Rp 2,2 jt-2,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+4 | Call Center,0
Admin Customer Service,IT Solution,"Kab. Sleman,DI Yogyakarta","Rp 1,7 jt-2,6 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Communication Skills | +3 | Customer Relationship Management,0
Customer Service Online,MAJU GROUP,"Bandung,Jawa Barat","Rp 2 jt-2,3 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+3 | Customer Service,0
Customer Service Online,Mr. BOB Kampung Inggris,"Kab. Kediri,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Sarjana (S1),Microsoft Office | +1 | Sales and Marketing,0
Customer service online,CV. Biru Laut Abadi (Pia Agung Bali),"Kab. Badung,Bali","Rp 3 jt-3,2 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Microsoft Office,0
Customer Service Online,Baby Cloudfoam,"Kab. Bantul,DI Yogyakarta","Rp 1,8 jt-2,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Customer Service,0
Customer Service Online,Otomotif Jogjakarta Centre,"Kab. Sleman,DI Yogyakarta","Rp 1,7 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Teamwork | +3,0
Customer Service Online,PT. Diyal Seni Surgika Estetika,"Tangerang Selatan,Banten","Rp 2,6 jt-3,9 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Teamwork | +8,0
Customer Service,ELNI Printing,"Cimahi,Jawa Barat","Rp 2,5 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Outbound Call | +7,0
Customer Service,Pt Syncore Indonesia,"Kab. Sleman,DI Yogyakarta","Rp 2 jt-2,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+5 | Problem Solving,0
Customer Service,Hamzah Batik,"Yogyakarta,DI Yogyakarta","Rp 2,5 jt-2,8 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+5 | Problem Solving,0
Customer Service,Integras Multigrafika Sejahtera,"Jakarta Selatan,DKI Jakarta","Rp 4,5 jt-5,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Outbound Call | +7,0
Customer Service,Wana Satria Komputer,"Makassar,Sulawesi Selatan",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+7 | Problem Solving,0
Admin Customer Service,PT. ANDIDA BERKAH MANDIRI,"Kab. Tangerang,Banten","Rp 1 jt-1,5 jt",Kontrak,Not Specified,Minimal SMA/SMK,+2 | Customer Service | Problem Solving,0
CUSTOMER SERVICE,PT Sukses Bersama Sanwen (Pawsitive Vibes),"Jakarta Pusat,DKI Jakarta","Rp 2,8 jt-3 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Call Center | Customer Support | +8,0
Admin Customer Service,Geprek Gold Chick,"Jakarta Barat,DKI Jakarta","Rp 2,3 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+2 | Communication Skills,0
Admin/Customer Service,Tatarapi Laundry,"Semarang,Jawa Tengah",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal SMA/SMK,Bookkeeping | +4 | Communication Skills,0
Customer Service,Fitnation Gym Semarang,"Kab. Semarang,Jawa Tengah","Rp 2,3 jt-2,5 jt",Penuh Waktu,Not Specified,Minimal SMA/SMK,Help Desk | +5 | Customer Relationship Management,0
Customer Service,PT FPG DAGANG INDONESIA,"Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Customer Service,0
Customer Service,PT JMSTAR INDONESIAN MEDIA,"Kab. Tangerang,Banten","Rp 3 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+7 | Customer Relationship Management,0
Sales Admin & Customer Service Staff,PT Chari Makmur Indonesia,"Surakarta,Jawa Tengah",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Customer Relationship Management | +8,2
Customer Service,PT Global Inayah Elektrindo,"Palembang,Sumatera Selatan",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+7 | Help Desk,0
Customer Service,PT Hayookerja Abhinaya Indonesia,"Jakarta Pusat,DKI Jakarta",Rp 3 jt-5 jt,Penuh Waktu,Not Specified,Minimal Sarjana (S1),Outbound Call | +5 | Customer Service,0
Customer Service,Harddies Cargo,"Jakarta Pusat,DKI Jakarta","Rp 2 jt-2,5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+4 | Call Center,0
Marketplace Operations Intern,Glints Taploker,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Magang,Not Specified,Minimal Sarjana (S1),+1 | Operations Management | Regulatory Compliance,1
Marketing Operations Intern,Glints Taploker,"Jakarta Selatan,DKI Jakarta","Rp 2 jt-2,6 jt",Magang,Not Specified,Minimal Diploma (D1 - D4),Marketing Strategy | Social Media | +3,1
Sales Operations Intern,Glints Taploker,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Sarjana (S1),Attention to Detail | Microsoft Excel | +3,1
Operations Manager,Klinik Tumbuh Kembang Anak Superkidz,"Bekasi,Jawa Barat","Rp 6 jt-7,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | Operations Management,0
Operations Manager,Tujuh Batu Recruitment,"Kab. Badung,Bali","Rp 7,5 jt-9 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Remote/Dari rumah | +8,0
Marketing Operations Intern (B2C),Glints Taploker,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),+1 | Report Writing | Digital Marketing,1
Operations Manager,PT ARCTIC BEAR BATHS,"Kab. Badung,Bali",Rp 5 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Project Management | +3,0
Business Operations Leader,PT Starindo Mitradasa Cipta,"Jakarta Selatan,DKI Jakarta",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Operational Strategy,0
Operations Admin,Harimas Prima,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+7 | Google Docs,0
Account Operations Associate (Jakarta-based),Glints Taploker,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Issue Resolution,0
Marketplace Operations,PT Media Vision Dynasty,"Kab. Tangerang,Banten","Rp 4 jt-5,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),E-commerce | +3,0
Area Operations Supervisor,SB Dental,"Bandung,Jawa Barat","Rp 4 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Business Process Optimization | +8,0
Payment Operations,PT Sangga Bisnis Anda,"Yogyakarta,DI Yogyakarta","Rp 3,5 jt-4,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +3,0
Growth / Operations Lead,Overz Mens Wear,"Kab. Badung,Bali","Rp 7,5 jt-12 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Project Management,2
Event Operations Intern,"The Final Clue, 12AM World","Jakarta Pusat,DKI Jakarta",Rp 1 jt,Magang,Not Specified,Minimal SMA/SMK,Event Management | Hybrid | +10,1
Operations Manager,PT. Prima Dwitama Anugrah,"Kab. Bandung,Jawa Barat",Rp 5 jt-7 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+4 | Operational Strategy,0
Operations Manager,Claudia Cherubini Creations,"Kab. Badung,Bali",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Business Process Optimization | +2,0
KOL Operations Manager,PT NUSA VITA CARE INDONESIA,"Jakarta Utara,DKI Jakarta","Rp 7,5 jt-11 jt",Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | TikTok,0
Fleet Operations Manager,CV. Laju Nusantara Mandiri,"Jakarta Barat,DKI Jakarta",Rp 3 jt-10 jt,Penuh Waktu,Lebih dari 10 tahun,Minimal Sarjana (S1),Performance Management | +3,0
Senior Operations Manager,Ceritain Kisahmu,"Yogyakarta,DI Yogyakarta",Rp 13 jt-15 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Sales Operations,0
Account Operations Intern - Glints Future Leaders Programme,Glints Taploker,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),Project Management | +1 | HRIS Database Management,1
Marketplace Operations & Affiliate,ecinos,"Tangerang,Banten",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Order Management,2
E-commerce Operations,PT Jinwa Pump Jaya,"Jakarta Utara,DKI Jakarta","Rp 3,5 jt-5 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+6 | Order Management,0
Operations Intern,Bergaya Circle Group,"Jakarta Selatan,DKI Jakarta","Rp 2 jt-2,5 jt",Magang,Not Specified,Minimal Diploma (D1 - D4),Hybrid | +6 | Culinary,1
Store Operations Associate,Istana Kancing,"Tangerang,Banten","Rp 2,5 jt-3 jt",Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Communication Skills | +8,0
Freelance Operations Bali,PT Paragon Pratama Teknologi (StickEarn),"Denpasar,Bali",Tidak Ditampilkan,Freelance,Not Specified,Minimal SMA/SMK,Communication Skills | +1 | Customer Relations,0
E-Commerce Operations,PT. Bagus Kopitiam International,"Jakarta Utara,DKI Jakarta",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Store Operation | +6,0
Business Operations Intern - Glints Future Leaders Programme,Glints Taploker,"Batam,Kepulauan Riau",Tidak Ditampilkan,Penuh Waktu,Not Specified,Minimal Diploma (D1 - D4),Project Management | +5 | English Language,1
Freelance Operations Jakarta,PT Paragon Pratama Teknologi (StickEarn),"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Freelance,Not Specified,Minimal SMA/SMK,Communication Skills | +1 | Operations Management,0
Ad Operations,I-dac Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 4 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Hybrid | +3,0
Procurement,Terrel Sportswear,"Bandung,Jawa Barat","Rp 4,5 jt-5,5 jt",Penuh Waktu,3–5 tahun,Minimal SMA/SMK,Vendor Management | +3,0
Procurement,Skavana Consumer Partners,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal Sarjana (S1),+5 | Vendor Management,0
Procurement,CV ASA group indonesia,"Surabaya,Jawa Timur",Rp 5 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Procurement,0
Procurement,Dua Naga Corporation,"Kab. Sukoharjo,Jawa Tengah","Rp 2,5 jt-3 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),Supplier Management | +8,0
Procurement,PT Abadi Sinergi Jayasakti,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Supplier Management | +5,0
Procurement,Pt Cipta Harmoni Lestari,"Kab. Tangerang,Banten",Rp 5 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+9 | Industrial Purchasing,0
Procurement,PT ARSIS NAWASENA AMERTA,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+7 | Vendor Management,0
Procurement,Infinity Advertising,"Medan,Sumatera Utara",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Industrial Purchasing | +15,0
Procurement,Kami Idea indonesia,"Jakarta Selatan,DKI Jakarta","Rp 5,5 jt-6 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Procurement Management | +5,0
Procurement,PT. Jentera Dinamika Andal,"Jakarta Barat,DKI Jakarta","Rp 4,5 jt-5,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+3 | Procurement,0
Procurement,PT. INTI LINGGA SEJAHTERA,"Jakarta Pusat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Vendor Management | +9,0
Staf Procurement,CV. Pesta Pangan Abadi,"Kab. Sukoharjo,Jawa Tengah",Tidak Ditampilkan,Kontrak,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Procurement,0
Procurement Intern,Sangray,"Kab. Tangerang,Banten","Rp 1,5 jt-2 jt",Magang,Not Specified,Minimal Sarjana (S1),Supplier Management | Industrial Purchasing | +9,1
Admin Procurement,CV. General Solusindo,"Kab. Sidoarjo,Jawa Timur",Tidak Ditampilkan,Magang,Not Specified,Minimal SMA/SMK,Supplier Management | +5 | Vendor Management,0
Procurement Staff,Harimas Prima,"Jakarta Barat,DKI Jakarta",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Vendor Management,0
Procurement & PPIC,PT. Srikandi Kencana Mulia,"Tangerang Selatan,Banten",Rp 6 jt-8 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Supplier Development | +5,2
Staf Procurement,PT. Bukit Mas Indonesia,"Kab. Tangerang,Banten",Rp 5 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Procurement,0
Staff Procurement,CV Takino,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,+9 | Purchasing Negotiation,0
Procurement Staff,Inti Indah Group,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Procurement Management | +3,0
Staf Procurement,KiddieCare Centre,"Jakarta Utara,DKI Jakarta",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+5 | Procurement,0
Procurement Executive,CV. Glory Food Indonesia,"Surabaya,Jawa Timur","Rp 4 jt-5,5 jt",Penuh Waktu,Not Specified,Minimal Sarjana (S1),Procurement Management | Communication | +3,0
Staff Procurement,Creatura Kreasi Indonesia,"Kab. Tangerang,Banten","Rp 4,5 jt-6 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Procurement,0
Supervisor Procurement,PT. WIJAYA PRAWIRA PERKASA,"Kab. Mojokerto,Jawa Timur",Tidak Ditampilkan,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Industrial Purchasing | +3,0
Staf Procurement,PT KJL Plastic Indonesia,"Kab. Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+5 | Procurement,0
Procurement Officer,PT. Dutagaruda Piranti Prima,"Tangerang,Banten","Rp 5,4 jt-5,7 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Negotiation Skills,0
Procurement Staff,PT Adev Natural Indonesia,"Bogor,Jawa Barat",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Microsoft Excel,0
Procurement Specialist,Pt Green Planet Indonesia,"Jakarta Barat,DKI Jakarta",Rp 6 jt-8 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+7 | Purchasing,0
Procurement Konstruksi,Mitrabangun.id Semarang,"Semarang,Jawa Tengah","Rp 3,5 jt-4,5 jt",Penuh Waktu,3–5 tahun,Minimal SMA/SMK,+4 | Microsoft Excel,0
Procurement Specialist,Istana Kancing,"Tangerang,Banten",Rp 4 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Vendor Management | +8,0
Staf Procurement,PT. Dutagriya Sarana,"Jakarta Utara,DKI Jakarta","Rp 5,5 jt-5,7 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),Project Coordination | +17,0
Supply Chain,Mykonos,"Jakarta Timur,DKI Jakarta","Rp 7 jt-7,5 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+2 | Procurement,0
Supply Chain,PT ARSIS NAWASENA AMERTA,"Jakarta Selatan,DKI Jakarta",Rp 7 jt-9 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+6 | Inventory Management,0
Head Supply Chain,PT Wahana Harta Nusantara,"Jakarta Barat,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+6 | Procurement,0
Supply Chain Intern,SIRKA,"Jakarta Selatan,DKI Jakarta","Rp 1,5 jt-2 jt",Magang,Not Specified,Minimal Sarjana (S1),+2 | Hybrid | Inventory Management,1
Supply Chain Manager,PT. Alamanda Global Health,"Kab. Tangerang,Banten",Tidak Ditampilkan,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+2 | Team Management,0
Supply Chain Management,YAYASAN INSPIRASI SEMESTA NAGARI,"Jakarta Selatan,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),Supply Chain Management | +3,0
Admin Supply Chain,Panlandwoo,"Denpasar,Bali","Rp 3 jt-3,5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Administration,0
Supervisor Supply Chain,Dandelion Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 6 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Microsoft Office,0
Supply Chain Staff,A&W Restaurants Indonesia,"Jakarta Utara,DKI Jakarta",Tidak Ditampilkan,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Stock Control,0
Supply Chain Supervisor,Excellera Consultant,"Kab. Tangerang,Banten","Rp 6 jt-7,5 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),+4 | Inventory Management,0
Supply Chain Manager,PT. Graha Mutu Persada,"Kab. Mojokerto,Jawa Timur",Rp 8 jt-9 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),Procurement | +5,0
Supply Chain Manager,Beeme Official,"Jakarta Selatan,DKI Jakarta",Rp 9 jt-12 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),+4 | Inventory Management,0
Supply Chain Manager,PT Golden Mom Indonesia,"Tangerang,Banten",Rp 8 jt-12 jt,Penuh Waktu,5–10 tahun,Minimal Sarjana (S1),+3 | Logistics Management,0
supply chain officer,PT Grainsly Sehat Enak,"Jakarta Selatan,DKI Jakarta","Rp 4,5 jt-5 jt",Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),System Analysis | +9,0
Supply Chain Coordinator,UMAI Group,"Jakarta Barat,DKI Jakarta",Rp 7 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Commodity Purchasing,0
Supply Chain Manager,Lovise Sofa,"Kab. Bantul,DI Yogyakarta",Rp 3 jt-5 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+11 | Purchasing Negotiation,0
Supply Chain Specialist,Pt. Oto Klix Indonesia,"Jakarta Selatan,DKI Jakarta",Rp 7 jt-9 jt,Penuh Waktu,1–3 tahun,Minimal SMA/SMK,Hybrid | +3,0
Magang Supply Chain,PT Suryamas Lumisindo Dwidaya,"Jakarta Pusat,DKI Jakarta","Rp 1,5 jt-2,2 jt",Magang,Not Specified,Minimal Sarjana (S1),+1 | Warehouse Management | Inventory Management,0
Admin Supply Chain,Sarana Abadi Makmur Bersama Group,"Jakarta Timur,DKI Jakarta",Rp 5 jt-6 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Microsoft Excel,0
Senior Supply Chain,Evolene Indonesia,"Tangerang,Banten",Rp 7 jt-9 jt,Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),Supply Chain Management | +5,0
Supply Chain Officer,PT Alfa Beta Cipta,"Jakarta Selatan,DKI Jakarta",Rp 5 jt-7 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+4 | Stock Opname,0
Supply Chain Manager,PT Mirael Natural Indonesia,"Tangerang,Banten",Rp 8 jt-10 jt,Penuh Waktu,1–3 tahun,Minimal Diploma (D1 - D4),+2 | Inventory Management,0
SUPPLY CHAIN SUPERVISOR,PT Esco Chemicals Mitrautama,"Kab. Tangerang,Banten",Rp 5 jt-7 jt,Penuh Waktu,3–5 tahun,Minimal Sarjana (S1),+6 | Inventory Management,0
Supply Chain Supervisor,PT. Cipta Rasa Multindo (La Maison de Pierre),"Tangerang,Banten","Rp 6,5 jt-8 jt",Penuh Waktu,3–5 tahun,Minimal Diploma (D1 - D4),+6 | Logistics Management,0
Supply Chain Management,PT Pincuran Sinanjung Mas,"Jakarta Selatan,DKI Jakarta",Rp 15 jt-18 jt,Kontrak,5–10 tahun,Minimal Sarjana (S1),Supply Chain Management | +5,0
Order Management/Supply Chain,PT Aktualisasi Gratia Talenta Indonesia,"Jakarta Pusat,DKI Jakarta","Rp 7,5 jt-10 jt",Kontrak,1–3 tahun,Minimal Sarjana (S1),Invoice Processing | +4,0
SUPPLY CHAIN MANAGEMENT STAFF,Eatsambel,"Jakarta Barat,DKI Jakarta","Rp 5,3 jt-5,5 jt",Kontrak,1–3 tahun,Minimal Diploma (D1 - D4),+4 | Supply Chain Management,0
Staff Operasional/Supply Chain,PT WARUNG TANI INDONESIA,"Medan,Sumatera Utara",Rp 3 jt-4 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Operations Management,0
Koordinator Supply Chain Operations,DUTA BUAH ICETHER,"Bandung,Jawa Barat",Rp 2 jt-3 jt,Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+7 | Team Management,0
Supply Chain Operations Officer,Rahsa Nusantara,"Bandung,Jawa Barat","Rp 4 jt-4,4 jt",Penuh Waktu,1–3 tahun,Minimal Sarjana (S1),+6 | Warehouse Management,0
